id;title;description;availability;condition;price;link;image_link;brand;fb_product_category;"google_product_
category";"additional_
image_link";gender;age_group;color;size
Dress183;Black Dress With Glitter And Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;84 USD;https://s.click.aliexpress.com/e/_A8KMLM;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F183%2F183.jpg?alt=media&token=2e91cfdf-47ae-44c0-98fe-d05e251fdfbb;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F183%2F1832.jpg?alt=media&token=ae0a6a7b-61d9-4f42-ac4d-bcb6beaacd5e,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F183%2F1833.jpg?alt=media&token=bc7ba185-2b02-4e1f-8eb5-e49bec3df1c1;female;teen;black;S, M, L, XL
Dress184;Blue And White Dress With Glitter;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;84 USD;https://s.click.aliexpress.com/e/_AtOu2K;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F184%2F184.jpg?alt=media&token=4f0adbbb-b2f9-4359-8583-67dcddb42192;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F184%2F1842.jpg?alt=media&token=c199cfcf-27fc-48e8-8a24-d2a32060aa8c,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F184%2F1843.jpg?alt=media&token=7ef553de-1f1d-4f23-b263-65aa112f9d24;female;teen;blue, white;S, M, L, XL
Dress185;Blue Dress With Appliques And Beads;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;79 USD;https://s.click.aliexpress.com/e/_ArDNu2;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F185%2F185.jpg?alt=media&token=3dbee1ea-3546-425b-b3d9-6b6031d46e8b;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F185%2F1852.jpg?alt=media&token=0e3cc37c-d484-45ba-b94d-ddb52918b552,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F185%2F1853.jpg?alt=media&token=4ce945a0-6bf0-4a55-82e8-2ec2f4fa73d0,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F185%2F1854.jpg?alt=media&token=6c1b039f-d025-42b4-8840-9de8f5c70b96;female;teen;blue;S, M, L, XL
Dress186;Red Dress With Glitter;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;84 USD;https://s.click.aliexpress.com/e/_9y6tXs;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F186%2F186.jpg?alt=media&token=57987bfd-0eba-4ff8-8e86-2cfef81d7b3d;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F186%2F1862.jpg?alt=media&token=eaa1b815-a35e-4f94-99a0-3f112322482f,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F186%2F1863.jpg?alt=media&token=fdca3da7-db73-404f-8ca3-c393c363f0b9;female;teen;red;S, M, L, XL
Dress187;Puffy Pink Ball Gown;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;84 USD;https://s.click.aliexpress.com/e/_A65NjC;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F187%2F187.jpg?alt=media&token=7d83260d-ddd7-4df9-94ab-dc6b18d21845;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F187%2F1872.jpg?alt=media&token=924d371a-b11b-4aed-a12e-a47893eafb7b,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F187%2F1873.jpg?alt=media&token=d53033a4-c529-4855-8a61-dc68ddef8f31;female;teen;pink;S, M, L, XL
Dress188;Classic Green Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;84 USD;https://s.click.aliexpress.com/e/_AbhQbG;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F188%2F188.jpg?alt=media&token=92b4f29a-15b3-43b9-b9f4-1adbe794e496;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F188%2F1882.jpg?alt=media&token=a50a1b02-7aa1-45de-b3f4-e9e3982b1014,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F188%2F1883.jpg?alt=media&token=89b80966-880a-4b32-a1b7-2817d481ee5b;female;teen;green;S, M, L, XL
Dress189;Purple And White Dress With Glitter;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;84 USD;https://s.click.aliexpress.com/e/_AE4mOi;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F189%2F189.jpg?alt=media&token=a11be418-de24-4f99-868e-b5876f5a077d;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F189%2F1892.jpg?alt=media&token=d14dc8c1-d4a5-4033-98b8-8de0514bbfcc,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F189%2F1893.jpg?alt=media&token=9fdebb6a-5ab5-4883-ab1a-ed926986e67b;female;teen;purple, white;S, M, L, XL
Dress190;Classic Green Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;84 USD;https://s.click.aliexpress.com/e/_978182;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F190%2F190.jpg?alt=media&token=b940d3c6-a1a6-4969-90ed-b8594259f221;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F190%2F1902.jpg?alt=media&token=86866d1f-c880-43f1-978c-c855533bdbe9,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F190%2F1903.jpg?alt=media&token=78f678c0-da71-4d8c-aac1-df309862cc0c;female;teen;green;S, M, L, XL
Dress191;Light Pink Dress With Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;73 USD;https://s.click.aliexpress.com/e/_9QrNwO;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F191%2F191.jpg?alt=media&token=8848ecb2-77b5-476f-bc6a-6b218e488a0a;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F191%2F1912.jpg?alt=media&token=0bcb5d31-a35e-4b30-8bfb-fe15cf2b04e7,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F191%2F1913.jpg?alt=media&token=fdaa460c-f087-46d5-82e0-88145d2b9a4a;female;teen;pink;S, M, L, XL
Dress192;Light Green Dress With Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;73 USD;https://s.click.aliexpress.com/e/_AbLo4W;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F192%2F192.jpg?alt=media&token=f9367b5b-633e-41d0-849e-b26f3e752387;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F192%2F1922.jpg?alt=media&token=34dd942a-dc05-44dc-81ef-16960f6a3054,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F192%2F1923.jpg?alt=media&token=f45749b3-c95d-46cc-940b-200b76e59d7b;female;teen;green;S, M, L, XL
Dress193;Light Pink Dress With Green Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;73 USD;https://s.click.aliexpress.com/e/_A3pLmO;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F193%2F193.jpg?alt=media&token=0168bd29-9ce2-4367-af75-bb14853e1bfd;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F193%2F1932.jpg?alt=media&token=409b1c93-bfe1-4fe9-b02e-16147a10d20d,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F193%2F1933.jpg?alt=media&token=171008db-45c8-4d1a-a2c0-c1a4b19c5767;female;teen;pink;S, M, L, XL
Dress194;Light Green Dress With Green Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;73 USD;https://s.click.aliexpress.com/e/_A7VukI;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F194%2F194.jpg?alt=media&token=5049dfd0-b873-4a08-895b-4274b65e4f05;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F194%2F1942.jpg?alt=media&token=9bae9f92-8813-417b-8b2f-a56e74bc405b,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F194%2F1943.jpg?alt=media&token=5e05facb-a183-4771-8bfa-9eca7defc8b7;female;teen;green;S, M, L, XL
Dress195;Bright Pink Dress With Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;73 USD;https://s.click.aliexpress.com/e/_A0L1To;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F195%2F195.jpg?alt=media&token=1c629d18-6d17-4a40-87e0-1357fe1dbb94;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F195%2F1952.jpg?alt=media&token=d1b75dae-44c6-4b00-8d51-88660a629275,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F195%2F1953.jpg?alt=media&token=69b27ee3-a489-4c8b-9303-a4096c526182;female;teen;pink;S, M, L, XL
Dress196;Light Color Dress With Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;73 USD;https://s.click.aliexpress.com/e/_9iX7ZG;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F196%2F196.jpg?alt=media&token=e52a953c-8cd8-4e18-a53f-34b4316c634c;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F196%2F1962.jpg?alt=media&token=aecb385b-8a15-4bc1-ac30-bcd3eb0df5a3,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F196%2F1963.jpg?alt=media&token=59af458f-fc5b-4bd8-adbf-02d738429a6b;female;teen;silver;S, M, L, XL
Dress197;Ball Gown With Appliques And Beads;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;63 USD;https://s.click.aliexpress.com/e/_AYXMkW;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F197%2F197.jpg?alt=media&token=ac7315d5-1f53-4cd3-a989-3ad72052ea1e;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F197%2F1972.jpg?alt=media&token=065be1c7-027a-4e84-a6f6-1b5bcfdacd43,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F197%2F1973.jpg?alt=media&token=f9a3c035-0910-4a6e-8fb6-2108361fe82f;female;teen;blue;S, M, L, XL
Dress198;Red Dress With Gold Beads;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;80 USD;https://s.click.aliexpress.com/e/_A9bqPG;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F198%2F198.jpg?alt=media&token=1c059785-707b-4c07-8e6d-b917afdf88f0;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F198%2F1982.jpg?alt=media&token=0f491bed-c299-4f85-bee4-27b87d8b3538,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F198%2F1983.jpg?alt=media&token=550a0901-e193-410e-919a-2a92e031744a;female;teen;red;S, M, L, XL
Dress199;Green Dress With Yellow Flowers;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;81 USD;https://s.click.aliexpress.com/e/_9gZfGE;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F199%2F199.jpg?alt=media&token=2ccc5ba5-3f26-4a93-a975-ab5b9c8bffcb;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F199%2F1992.jpg?alt=media&token=4890e911-48c4-4c10-8d11-59ed77b0584c,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F199%2F1993.jpg?alt=media&token=e914e551-d4b9-458d-829a-b25b340f166b;female;teen;green;S, M, L, XL
Dress200;Pink Dress With Yellow Flowers;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;81 USD;https://s.click.aliexpress.com/e/_A7lqqa;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F200%2F200.jpg?alt=media&token=e0f7c6d4-6201-473f-96a7-9ef8cc34ba55;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F200%2F2002.jpg?alt=media&token=9cdf1237-1df0-41f0-8c79-399bab707afe,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F200%2F2003.jpg?alt=media&token=94c3776f-0408-422f-89b4-8d038202fd83;female;teen;pink;S, M, L, XL
Dress201;Blue Ball Gown With Multiple Appliques;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;73 USD;https://s.click.aliexpress.com/e/_ATDWQ2;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F201%2F201.jpg?alt=media&token=ed65a5e2-d316-423f-9b13-c0ee0617f719;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F201%2F2012.jpg?alt=media&token=c810d7ab-1a43-4397-9f3a-7d17800b94b0,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F201%2F2013.jpg?alt=media&token=0cdc4086-9562-4c57-bbb8-80bbc1c31731;female;teen;blue;S, M, L, XL
Dress202;Classic Pink Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;81 USD;https://s.click.aliexpress.com/e/_ACMGAS;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F202%2F202.jpg?alt=media&token=a0e5748e-0f0b-487f-b23b-ac128c748f1a;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F202%2F2022.jpg?alt=media&token=387d343a-007e-4a3b-8a8e-b9c77309c392,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F202%2F2023.jpg?alt=media&token=f942afa9-69f5-41f6-bcbe-26fcca31b4e5,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F202%2F2024.jpg?alt=media&token=d10a97d5-ae0b-4a35-a67a-53fe3e4c4f63;female;teen;pink;S, M, L, XL
Dress203;Classic Blue Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;81 USD;https://s.click.aliexpress.com/e/_9vBrKe;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F203%2F203.jpg?alt=media&token=0b2a2622-a810-4b88-ac0c-4efcc5ba604e;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F203%2F2032.jpg?alt=media&token=f113d0bb-1a00-428d-bb6a-c7fdd0aadfc0,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F203%2F2033.jpg?alt=media&token=46f8c65f-7bd5-496d-ad6c-d8d96dc25f6c,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F203%2F2034.jpg?alt=media&token=f8839f7f-6c4d-40c3-8726-ae2340989757;female;teen;blue;S, M, L, XL
Dress204;Classic Yellow Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;64 USD;https://s.click.aliexpress.com/e/_Antf8E;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F204%2F204.jpg?alt=media&token=d346294e-e43a-4cfd-91e1-f279852930a3;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F204%2F2042.jpg?alt=media&token=0715c801-5de2-48eb-b2e7-c213de7a2db8,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F204%2F2043.jpg?alt=media&token=431edcb4-f402-4ee9-b1fe-d0c2af47fcb5;female;teen;yellow;S, M, L, XL
Dress205;Pink Dress With Long Sleeves;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;83 USD;https://s.click.aliexpress.com/e/_9G3S10;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F205%2F205.jpg?alt=media&token=af146a36-362a-4fd9-9c90-e1d90f7c4fd7;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F205%2F2052.jpg?alt=media&token=18f06bf2-0f4f-4b43-8a51-ce1168cc6aec,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F205%2F2053.jpg?alt=media&token=3821004f-c524-4e6f-a359-a0eef062c273,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F205%2F2054.jpg?alt=media&token=beed58e5-dc15-4131-8fa3-cb91246eabc4;female;teen;pink;S, M, L, XL
Dress206;Yellow Dress With Long Sleeves;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;83 USD;https://s.click.aliexpress.com/e/_AXpM50;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F206%2F206.jpg?alt=media&token=d27717a4-8e61-4d49-97d3-2aa005a92306;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F206%2F2062.jpg?alt=media&token=f3f58b6f-c524-40b8-b248-c0615140fe8d,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F206%2F2063.jpg?alt=media&token=fa062b6f-c0e5-4b9b-a627-e9cb8a5d3127,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F206%2F2064.jpg?alt=media&token=17273985-f6c4-4a3f-892a-05d07a1ac487;female;teen;yellow;S, M, L, XL
Dress207;Blue Dress With Long Sleeves;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;83 USD;https://s.click.aliexpress.com/e/_AkUdZ8;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F207%2F207.jpg?alt=media&token=1a7df2aa-e0ef-4406-a3b5-9a2e9d2e76d9;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F207%2F2072.jpg?alt=media&token=b28099ff-996d-4a0f-92fa-8c293b0d4a95,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F207%2F2073.jpg?alt=media&token=842f02a1-371f-4dc8-9f0a-dac6aa8709db,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F207%2F2074.jpg?alt=media&token=54a8d488-b2b5-4e48-acba-619a64aae1cc;female;teen;blue;S, M, L, XL
Dress208;Blue Dress With White Appliques And Rhinestones;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;85 USD;https://s.click.aliexpress.com/e/_9iySHo;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F208%2F208.jpg?alt=media&token=b5c3ff29-e542-4be2-b724-9c1dd5b49dfb;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F208%2F2082.jpg?alt=media&token=2f0db80c-a6b6-4a78-9e9f-0109033b512a,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F208%2F2083.jpg?alt=media&token=8317f898-66df-47d9-91a3-3526d1f799d3,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F208%2F2084.jpg?alt=media&token=f53410f7-d895-4f4a-bffc-525943c365ff;female;teen;blue;S, M, L, XL
Dress209;Classic Black Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;85 USD;https://s.click.aliexpress.com/e/_A4vjaQ;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F209%2F209.jpg?alt=media&token=bd1fa18f-1997-44fb-a040-6acf9c05be85;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F209%2F2092.jpg?alt=media&token=adec1341-e4ad-46e8-81fe-5f52ae9a89ab,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F209%2F2093.jpg?alt=media&token=346ad387-5797-4d14-8820-ad48b89f13fe,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F209%2F2094.jpg?alt=media&token=1e1173fd-2e32-4424-9a24-d9af7260737e;female;teen;black;S, M, L, XL
Dress210;Classic Red Dress;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;80 USD;https://s.click.aliexpress.com/e/_9zdNly;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F210%2F210.jpg?alt=media&token=e355f9f5-f461-40e2-ae4c-38a3e2768df0;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F210%2F2102.jpg?alt=media&token=d048489c-69d1-4b18-9e16-1937d9e8ce6c,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F210%2F2103.jpg?alt=media&token=9660a346-d5ab-4280-a558-f42a7d4730aa;female;teen;red;S, M, L, XL
Dress211;Light Pink Dress With Appliques And Beads;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;68 USD;https://s.click.aliexpress.com/e/_99vCm6;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F211%2F211.jpg?alt=media&token=ee93faba-bcf6-4b55-80d6-bbcb12de049f;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F211%2F2112.jpg?alt=media&token=a8b7a339-8776-4a50-a2b8-3864ae710393,https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F211%2F2113.jpg?alt=media&token=e569a118-ec70-4897-900d-fe89bfd85853;female;teen;pink;S, M, L, XL
Dress212;Black And White Dress With Glitter;Fall in love with this exquisite classic and elegant dress, a ravishing choice that will dazzle the crowd. With correctly taken tailor measurements this dress will look amazing!;in stock;new;68 USD;https://s.click.aliexpress.com/e/_9Ixndk;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F212%2F212.jpg?alt=media&token=db3fde29-6643-42e5-ad9f-ccc9f15a4b83;;488;2271;https://firebasestorage.googleapis.com/v0/b/quinceanera-planner.appspot.com/o/shopping%2Fitems%2FDress%2F212%2F2122.jpg?alt=media&token=7ab52ca9-6452-4f46-8907-d45c90e95453;female;teen;black;S, M, L, XL
